PORTFOLIO,COMPANY_CODE,KEY_DATE,AMOUNT,CURRENCY,FISCAL_YEAR,EXPECTATION_CHANGE,CLASSIFICATION,RISK_TYPE,SHOCK,RISK_CLASS,IMPACT,GROWTH_PERCENT
COMP_2_L,IND03,31.12.2014,1195.050067,INR,2014,22,L,Lapse,-0.2,Underwriting Risk,-239.0100134,-52.38095238
COMP_2_L,IND03,31.12.2014,3585.150201,INR,2014,23,L,Expense,0.1,Underwriting Risk,358.5150201,-23.80952381
COMP_1_NL,IND03,31.12.2014,15934.00089,INR,2014,19,A,Equity,-0.15,Underwriting Risk,-2390.100134,-71.42857143
COMP_1_NL,IND03,31.12.2014,7967.000446,INR,2014,20,A,Property,-0.1,Underwriting Risk,-796.7000446,-14.28571429
COMP_1_NL,IND03,31.12.2014,7967.000446,INR,2014,21,A,Stock Prices,0.07,Underwriting Risk,557.6900312,300
COMP_1_NL,IND03,31.12.2014,3983.500223,INR,2014,22,A,Market Volatility,0.25,Underwriting Risk,995.8750557,-4.761904762
COMP_1_NL,IND03,31.12.2014,1593.400089,INR,2014,23,L,Premium&Reserve,0.1,Underwriting Risk,159.3400089,-23.80952381
COMP_2_NL,IND03,31.12.2014,7967.000446,INR,2014,19,A,Equity,-0.15,Underwriting Risk,-1195.050067,-71.42857143
COMP_2_NL,IND03,31.12.2014,3983.500223,INR,2014,20,A,Property,-0.1,Underwriting Risk,-398.3500223,23.80952381
COMP_2_NL,IND03,31.12.2014,3983.500223,INR,2014,21,A,Stock Prices,0.07,Underwriting Risk,278.8450156,-33.33333333
COMP_2_NL,IND03,31.12.2014,1991.750111,INR,2014,22,A,Market Volatility,0.25,Underwriting Risk,497.9375279,-4.761904762
COMP_2_NL,IND03,31.12.2014,796.7000446,INR,2014,23,L,Premium&Reserve,0.1,Underwriting Risk,79.67000446,-23.80952381
COMP_1_L,IND03,31.03.2015,8962.875502,INR,2014,19,L,Mortality,0.2,Underwriting Risk,1792.5751,50
COMP_1_L,IND03,31.03.2015,3585.150201,INR,2014,20,L,Morbidity,-0.3,Underwriting Risk,-1075.54506,-35
COMP_1_L,IND03,31.03.2015,10755.4506,INR,2014,21,L,Longevity,0.2,Underwriting Risk,2151.09012,-25
COMP_1_L,IND03,31.03.2015,2688.862651,INR,2014,22,L,Lapse,-0.2,Underwriting Risk,-537.7725301,-12.5
COMP_1_L,IND03,31.03.2015,8066.587952,INR,2014,23,L,Expense,0.3,Underwriting Risk,2419.976385,237.5
COMP_2_L,IND03,31.03.2015,4481.437751,INR,2014,19,L,Mortality,0.2,Underwriting Risk,896.2875502,50
COMP_2_L,IND03,31.03.2015,1792.5751,INR,2014,20,L,Morbidity,-0.3,Underwriting Risk,-537.7725301,-35
COMP_2_L,IND03,31.03.2015,5377.725301,INR,2014,21,L,Longevity,0.3,Underwriting Risk,1613.31759,68.75
COMP_2_L,IND03,31.03.2015,1344.431325,INR,2014,22,L,Lapse,-0.25,Underwriting Risk,-336.1078313,-40.625
COMP_2_L,IND03,31.03.2015,4033.293976,INR,2014,23,L,Expense,0.05,Underwriting Risk,201.6646988,-43.75
COMP_1_NL,IND03,31.03.2015,17925.751,INR,2014,19,A,Equity,-0.2,Underwriting Risk,-3585.150201,-50
COMP_1_NL,IND03,31.03.2015,8962.875502,INR,2014,20,A,Property,-0.1,Underwriting Risk,-896.2875502,-12.5
COMP_1_NL,IND03,31.03.2015,8962.875502,INR,2014,21,A,Stock Prices,0.12,Underwriting Risk,1075.54506,92.85714286
COMP_1_NL,IND03,31.03.2015,4481.437751,INR,2014,22,A,Market Volatility,0.2,Underwriting Risk,896.2875502,-10
COMP_1_NL,IND03,31.03.2015,1792.5751,INR,2014,23,L,Premium&Reserve,0.05,Underwriting Risk,89.62875502,-43.75
COMP_2_NL,IND03,31.03.2015,8962.875502,INR,2014,19,A,Equity,-0.2,Underwriting Risk,-1792.5751,-50
COMP_2_NL,IND03,31.03.2015,4481.437751,INR,2014,20,A,Property,-0.05,Underwriting Risk,-224.0718875,43.75
COMP_2_NL,IND03,31.03.2015,4481.437751,INR,2014,21,A,Stock Prices,0.02,Underwriting Risk,89.62875502,-67.85714286
COMP_2_NL,IND03,31.03.2015,2240.718875,INR,2014,22,A,Market Volatility,0.2,Underwriting Risk,448.1437751,-10
COMP_2_NL,IND03,31.03.2015,896.2875502,INR,2014,23,L,Premium&Reserve,0.05,Underwriting Risk,44.81437751,-43.75
COMP_1_L,IND03,30.06.2015,8066.587952,INR,2015,19,L,Mortality,0.1,Underwriting Risk,806.6587952,-55
COMP_1_L,IND03,30.06.2015,3226.635181,INR,2015,20,L,Morbidity,-0.2,Underwriting Risk,-645.3270361,40
COMP_1_L,IND03,30.06.2015,9679.905542,INR,2015,21,L,Longevity,0.1,Underwriting Risk,967.9905542,-55
COMP_1_L,IND03,30.06.2015,2419.976385,INR,2015,22,L,Lapse,-0.2,Underwriting Risk,-483.9952771,10
COMP_1_L,IND03,30.06.2015,7259.929156,INR,2015,23,L,Expense,0.05,Underwriting Risk,362.9964578,-85
COMP_2_L,IND03,30.06.2015,4033.293976,INR,2015,19,L,Mortality,0.1,Underwriting Risk,403.3293976,-55
COMP_2_L,IND03,30.06.2015,1613.31759,INR,2015,20,L,Morbidity,-0.2,Underwriting Risk,-322.6635181,40
COMP_2_L,IND03,30.06.2015,4839.952771,INR,2015,21,L,Longevity,0.1,Underwriting Risk,483.9952771,-70
COMP_2_L,IND03,30.06.2015,1209.988193,INR,2015,22,L,Lapse,-0.15,Underwriting Risk,-181.4982289,46
COMP_2_L,IND03,30.06.2015,3629.964578,INR,2015,23,L,Expense,0.15,Underwriting Risk,544.4946867,170
COMP_1_NL,IND03,30.06.2015,16133.1759,INR,2015,19,A,Equity,-0.1,Underwriting Risk,-1613.31759,55
COMP_1_NL,IND03,30.06.2015,8066.587952,INR,2015,20,A,Property,-0.1,Underwriting Risk,-806.6587952,10
COMP_1_NL,IND03,30.06.2015,8066.587952,INR,2015,21,A,Stock Prices,0.02,Underwriting Risk,161.331759,-85
COMP_1_NL,IND03,30.06.2015,4033.293976,INR,2015,22,A,Market Volatility,0.3,Underwriting Risk,1209.988193,35
COMP_1_NL,IND03,30.06.2015,1613.31759,INR,2015,23,L,Premium&Reserve,0.15,Underwriting Risk,241.9976385,170
COMP_2_NL,IND03,30.06.2015,8066.587952,INR,2015,19,A,Equity,-0.1,Underwriting Risk,-806.6587952,55
COMP_2_NL,IND03,30.06.2015,4033.293976,INR,2015,20,A,Property,-0.15,Underwriting Risk,-604.9940964,-170
COMP_2_NL,IND03,30.06.2015,4033.293976,INR,2015,21,A,Stock Prices,0.12,Underwriting Risk,483.9952771,440
COMP_2_NL,IND03,30.06.2015,2016.646988,INR,2015,22,A,Market Volatility,0.3,Underwriting Risk,604.9940964,35
COMP_2_NL,IND03,30.06.2015,806.6587952,INR,2015,23,L,Premium&Reserve,0.15,Underwriting Risk,120.9988193,170
COMP_1_L,IND03,30.09.2015,6274.012851,INR,2015,19,L,Mortality,0.15,Underwriting Risk,941.1019277,16.66666667
COMP_1_L,IND03,30.09.2015,2509.60514,INR,2015,20,L,Morbidity,-0.25,Underwriting Risk,-627.4012851,2.777777778
COMP_1_L,IND03,30.09.2015,7528.815421,INR,2015,21,L,Longevity,0.3,Underwriting Risk,2258.644626,133.3333333
COMP_1_L,IND03,30.09.2015,1882.203855,INR,2015,22,L,Lapse,-0.2,Underwriting Risk,-376.4407711,22.22222222
COMP_1_L,IND03,30.09.2015,5646.611566,INR,2015,23,L,Expense,0.1,Underwriting Risk,564.6611566,55.55555556
COMP_2_L,IND03,30.09.2015,3137.006426,INR,2015,19,L,Mortality,0.15,Underwriting Risk,470.5509638,16.66666667
COMP_2_L,IND03,30.09.2015,1254.80257,INR,2015,20,L,Morbidity,-0.25,Underwriting Risk,-313.7006426,2.777777778
COMP_2_L,IND03,30.09.2015,3764.407711,INR,2015,21,L,Longevity,0.2,Underwriting Risk,752.8815421,55.55555556
COMP_2_L,IND03,30.09.2015,941.1019277,INR,2015,22,L,Lapse,-0.2,Underwriting Risk,-188.2203855,-3.703703704
COMP_2_L,IND03,30.09.2015,2823.305783,INR,2015,23,L,Expense,0.1,Underwriting Risk,282.3305783,-48.14814815
COMP_1_NL,IND03,30.09.2015,12548.0257,INR,2015,19,A,Equity,-0.15,Underwriting Risk,-1882.203855,-16.66666667
COMP_1_NL,IND03,30.09.2015,6274.012851,INR,2015,20,A,Property,-0.1,Underwriting Risk,-627.4012851,22.22222222
COMP_1_NL,IND03,30.09.2015,6274.012851,INR,2015,21,A,Stock Prices,0.07,Underwriting Risk,439.1808996,172.2222222
COMP_1_NL,IND03,30.09.2015,3137.006426,INR,2015,22,A,Market Volatility,0.25,Underwriting Risk,784.2516064,-35.18518519
COMP_1_NL,IND03,30.09.2015,1254.80257,INR,2015,23,L,Premium&Reserve,0.1,Underwriting Risk,125.480257,-48.14814815
COMP_2_NL,IND03,30.09.2015,6274.012851,INR,2015,19,A,Equity,-0.15,Underwriting Risk,-941.1019277,-16.66666667
COMP_2_NL,IND03,30.09.2015,3137.006426,INR,2015,20,A,Property,-0.1,Underwriting Risk,-313.7006426,48.14814815
COMP_2_NL,IND03,30.09.2015,3137.006426,INR,2015,21,A,Stock Prices,0.07,Underwriting Risk,219.5904498,-54.62962963
COMP_2_NL,IND03,30.09.2015,1568.503213,INR,2015,22,A,Market Volatility,0.25,Underwriting Risk,392.1258032,-35.18518519
COMP_2_NL,IND03,30.09.2015,627.4012851,INR,2015,23,L,Premium&Reserve,0.1,Underwriting Risk,62.74012851,-48.14814815
COMP_1_L,IND03,31.12.2015,4481.437751,INR,2015,19,L,Mortality,0.2,Underwriting Risk,896.2875502,-4.761904762
COMP_1_L,IND03,31.12.2015,1792.5751,INR,2015,20,L,Morbidity,-0.3,Underwriting Risk,-537.7725301,14.28571429
COMP_1_L,IND03,31.12.2015,5377.725301,INR,2015,21,L,Longevity,0.2,Underwriting Risk,1075.54506,-52.38095238
COMP_1_L,IND03,31.12.2015,1344.431325,INR,2015,22,L,Lapse,-0.2,Underwriting Risk,-268.8862651,28.57142857
COMP_1_L,IND03,31.12.2015,4033.293976,INR,2015,23,L,Expense,0.3,Underwriting Risk,1209.988193,114.2857143
COMP_2_L,IND03,31.12.2015,2240.718875,INR,2015,19,L,Mortality,0.2,Underwriting Risk,448.1437751,-4.761904762
COMP_2_L,IND03,31.12.2015,896.2875502,INR,2015,20,L,Morbidity,-0.3,Underwriting Risk,-268.8862651,14.28571429
COMP_2_L,IND03,31.12.2015,2688.862651,INR,2015,21,L,Longevity,0.3,Underwriting Risk,806.6587952,7.142857143
COMP_2_L,IND03,31.12.2015,672.2156626,INR,2015,22,L,Lapse,-0.25,Underwriting Risk,-168.0539157,10.71428571
COMP_2_L,IND03,31.12.2015,2016.646988,INR,2015,23,L,Expense,0.05,Underwriting Risk,100.8323494,-64.28571429
COMP_1_NL,IND03,31.12.2015,8962.875502,INR,2015,19,A,Equity,-0.2,Underwriting Risk,-1792.5751,4.761904762
COMP_1_NL,IND03,31.12.2015,4481.437751,INR,2015,20,A,Property,-0.1,Underwriting Risk,-448.1437751,28.57142857
COMP_1_NL,IND03,31.12.2015,4481.437751,INR,2015,21,A,Stock Prices,0.12,Underwriting Risk,537.7725301,22.44897959
COMP_1_NL,IND03,31.12.2015,2240.718875,INR,2015,22,A,Market Volatility,0.2,Underwriting Risk,448.1437751,-42.85714286
COMP_1_NL,IND03,31.12.2015,896.2875502,INR,2015,23,L,Premium&Reserve,0.05,Underwriting Risk,44.81437751,-64.28571429
COMP_2_NL,IND03,31.12.2015,4481.437751,INR,2015,19,A,Equity,-0.2,Underwriting Risk,-896.2875502,4.761904762
COMP_2_NL,IND03,31.12.2015,2240.718875,INR,2015,20,A,Property,-0.05,Underwriting Risk,-112.0359438,64.28571429
COMP_2_NL,IND03,31.12.2015,2240.718875,INR,2015,21,A,Stock Prices,0.02,Underwriting Risk,44.81437751,-79.59183673
COMP_2_NL,IND03,31.12.2015,1120.359438,INR,2015,22,A,Market Volatility,0.2,Underwriting Risk,224.0718875,-42.85714286
COMP_2_NL,IND03,31.12.2015,448.1437751,INR,2015,23,L,Premium&Reserve,0.05,Underwriting Risk,22.40718875,-64.28571429
COMP_1_L,IND03,31.03.2016,2688.862651,INR,2015,19,L,Mortality,0.1,Underwriting Risk,268.8862651,-70
COMP_1_L,IND03,31.03.2016,1075.54506,INR,2015,20,L,Morbidity,-0.2,Underwriting Risk,-215.109012,60
COMP_1_L,IND03,31.03.2016,3226.635181,INR,2015,21,L,Longevity,0.1,Underwriting Risk,322.6635181,-70
COMP_1_L,IND03,31.03.2016,806.6587952,INR,2015,22,L,Lapse,-0.2,Underwriting Risk,-161.331759,40
COMP_1_L,IND03,31.03.2016,2419.976385,INR,2015,23,L,Expense,0.05,Underwriting Risk,120.9988193,-90
COMP_2_L,IND03,31.03.2016,1344.431325,INR,2015,19,L,Mortality,0.1,Underwriting Risk,134.4431325,-70
COMP_2_L,IND03,31.03.2016,537.7725301,INR,2015,20,L,Morbidity,-0.2,Underwriting Risk,-107.554506,60
COMP_2_L,IND03,31.03.2016,1613.31759,INR,2015,21,L,Longevity,0.1,Underwriting Risk,161.331759,-80
COMP_2_L,IND03,31.03.2016,403.3293976,INR,2015,22,L,Lapse,-0.15,Underwriting Risk,-60.49940964,64
COMP_2_L,IND03,31.03.2016,1209.988193,INR,2015,23,L,Expense,0.15,Underwriting Risk,181.4982289,80
COMP_1_NL,IND03,31.03.2016,5377.725301,INR,2015,19,A,Equity,-0.1,Underwriting Risk,-537.7725301,70
COMP_1_NL,IND03,31.03.2016,2688.862651,INR,2015,20,A,Property,-0.1,Underwriting Risk,-268.8862651,40
COMP_1_NL,IND03,31.03.2016,2688.862651,INR,2015,21,A,Stock Prices,0.02,Underwriting Risk,53.77725301,-90
COMP_1_NL,IND03,31.03.2016,1344.431325,INR,2015,22,A,Market Volatility,0.3,Underwriting Risk,403.3293976,-10
COMP_1_NL,IND03,31.03.2016,537.7725301,INR,2015,23,L,Premium&Reserve,0.15,Underwriting Risk,80.66587952,80
COMP_2_NL,IND03,31.03.2016,2688.862651,INR,2015,19,A,Equity,-0.1,Underwriting Risk,-268.8862651,70
COMP_2_NL,IND03,31.03.2016,1344.431325,INR,2015,20,A,Property,-0.15,Underwriting Risk,-201.6646988,-80
COMP_2_NL,IND03,31.03.2016,1344.431325,INR,2015,21,A,Stock Prices,0.12,Underwriting Risk,161.331759,260
COMP_2_NL,IND03,31.03.2016,672.2156626,INR,2015,22,A,Market Volatility,0.3,Underwriting Risk,201.6646988,-10
COMP_2_NL,IND03,31.03.2016,268.8862651,INR,2015,23,L,Premium&Reserve,0.15,Underwriting Risk,40.33293976,80
COMP_1_L,IND03,30.06.2016,3226.635181,INR,2016,19,L,Mortality,0.15,Underwriting Risk,483.9952771,80
COMP_1_L,IND03,30.06.2016,1290.654072,INR,2016,20,L,Morbidity,-0.25,Underwriting Risk,-322.6635181,-50
COMP_1_L,IND03,30.06.2016,3871.962217,INR,2016,21,L,Longevity,0.3,Underwriting Risk,1161.588665,260
COMP_1_L,IND03,30.06.2016,967.9905542,INR,2016,22,L,Lapse,-0.2,Underwriting Risk,-193.5981108,-20
COMP_1_L,IND03,30.06.2016,2903.971663,INR,2016,23,L,Expense,0.1,Underwriting Risk,290.3971663,140
COMP_2_L,IND03,30.06.2016,1613.31759,INR,2016,19,L,Mortality,0.15,Underwriting Risk,241.9976385,80
COMP_2_L,IND03,30.06.2016,645.3270361,INR,2016,20,L,Morbidity,-0.25,Underwriting Risk,-161.331759,-50
COMP_2_L,IND03,30.06.2016,1935.981108,INR,2016,21,L,Longevity,0.2,Underwriting Risk,387.1962217,140
COMP_2_L,IND03,30.06.2016,483.9952771,INR,2016,22,L,Lapse,-0.2,Underwriting Risk,-96.79905542,-60
COMP_2_L,IND03,30.06.2016,1451.985831,INR,2016,23,L,Expense,0.1,Underwriting Risk,145.1985831,-20
COMP_1_NL,IND03,30.06.2016,6453.270361,INR,2016,19,A,Equity,-0.15,Underwriting Risk,-967.9905542,-80
COMP_1_NL,IND03,30.06.2016,3226.635181,INR,2016,20,A,Property,-0.1,Underwriting Risk,-322.6635181,-20
COMP_1_NL,IND03,30.06.2016,3226.635181,INR,2016,21,A,Stock Prices,0.07,Underwriting Risk,225.8644626,320
COMP_1_NL,IND03,30.06.2016,1613.31759,INR,2016,22,A,Market Volatility,0.25,Underwriting Risk,403.3293976,1.41E-14
COMP_1_NL,IND03,30.06.2016,645.3270361,INR,2016,23,L,Premium&Reserve,0.1,Underwriting Risk,64.53270361,-20
COMP_2_NL,IND03,30.06.2016,3226.635181,INR,2016,19,A,Equity,-0.15,Underwriting Risk,-483.9952771,-80
COMP_2_NL,IND03,30.06.2016,1613.31759,INR,2016,20,A,Property,-0.1,Underwriting Risk,-161.331759,20
COMP_2_NL,IND03,30.06.2016,1613.31759,INR,2016,21,A,Stock Prices,0.07,Underwriting Risk,112.9322313,-30
COMP_2_NL,IND03,30.06.2016,806.6587952,INR,2016,22,A,Market Volatility,0.25,Underwriting Risk,201.6646988,1.41E-14
COMP_2_NL,IND03,30.06.2016,322.6635181,INR,2016,23,L,Premium&Reserve,0.1,Underwriting Risk,32.26635181,-20
COMP_1_L,IND03,30.09.2016,3764.407711,INR,2016,19,L,Mortality,0.2,Underwriting Risk,752.8815421,55.55555556
COMP_1_L,IND03,30.09.2016,1505.763084,INR,2016,20,L,Morbidity,-0.3,Underwriting Risk,-451.7289253,-40
COMP_1_L,IND03,30.09.2016,4517.289253,INR,2016,21,L,Longevity,0.2,Underwriting Risk,903.4578506,-22.22222222
COMP_1_L,IND03,30.09.2016,1129.322313,INR,2016,22,L,Lapse,-0.2,Underwriting Risk,-225.8644626,-16.66666667
COMP_1_L,IND03,30.09.2016,3387.96694,INR,2016,23,L,Expense,0.3,Underwriting Risk,1016.390082,250
COMP_2_L,IND03,30.09.2016,1882.203855,INR,2016,19,L,Mortality,0.2,Underwriting Risk,376.4407711,55.55555556
COMP_2_L,IND03,30.09.2016,752.8815421,INR,2016,20,L,Morbidity,-0.3,Underwriting Risk,-225.8644626,-40
COMP_2_L,IND03,30.09.2016,2258.644626,INR,2016,21,L,Longevity,0.3,Underwriting Risk,677.5933879,75
COMP_2_L,IND03,30.09.2016,564.6611566,INR,2016,22,L,Lapse,-0.25,Underwriting Risk,-141.1652892,-45.83333333
COMP_2_L,IND03,30.09.2016,1693.98347,INR,2016,23,L,Expense,0.05,Underwriting Risk,84.69917349,-41.66666667
COMP_1_NL,IND03,30.09.2016,7528.815421,INR,2016,19,A,Equity,-0.2,Underwriting Risk,-1505.763084,-55.55555556
COMP_1_NL,IND03,30.09.2016,3764.407711,INR,2016,20,A,Property,-0.1,Underwriting Risk,-376.4407711,-16.66666667
COMP_1_NL,IND03,30.09.2016,3764.407711,INR,2016,21,A,Stock Prices,0.12,Underwriting Risk,451.7289253,100
COMP_1_NL,IND03,30.09.2016,1882.203855,INR,2016,22,A,Market Volatility,0.2,Underwriting Risk,376.4407711,-6.666666667
COMP_1_NL,IND03,30.09.2016,752.8815421,INR,2016,23,L,Premium&Reserve,0.05,Underwriting Risk,37.64407711,-41.66666667
COMP_2_NL,IND03,30.09.2016,3764.407711,INR,2016,19,A,Equity,-0.2,Underwriting Risk,-752.8815421,-55.55555556
COMP_2_NL,IND03,30.09.2016,1882.203855,INR,2016,20,A,Property,-0.05,Underwriting Risk,-94.11019277,41.66666667
COMP_2_NL,IND03,30.09.2016,1882.203855,INR,2016,21,A,Stock Prices,0.02,Underwriting Risk,37.64407711,-66.66666667
COMP_2_NL,IND03,30.09.2016,941.1019277,INR,2016,22,A,Market Volatility,0.2,Underwriting Risk,188.2203855,-6.666666667
COMP_2_NL,IND03,30.09.2016,376.4407711,INR,2016,23,L,Premium&Reserve,0.05,Underwriting Risk,18.82203855,-41.66666667
COMP_1_L,IND03,31.12.2016,4302.180241,INR,2016,19,L,Mortality,0.1,Underwriting Risk,430.2180241,-42.85714286
COMP_1_L,IND03,31.12.2016,1720.872096,INR,2016,20,L,Morbidity,-0.2,Underwriting Risk,-344.1744193,23.80952381
COMP_1_L,IND03,31.12.2016,5162.616289,INR,2016,21,L,Longevity,0.1,Underwriting Risk,516.2616289,-42.85714286
COMP_1_L,IND03,31.12.2016,1290.654072,INR,2016,22,L,Lapse,-0.2,Underwriting Risk,-258.1308144,-14.28571429
COMP_1_L,IND03,31.12.2016,3871.962217,INR,2016,23,L,Expense,0.05,Underwriting Risk,193.5981108,-80.95238095
COMP_2_L,IND03,31.12.2016,2151.09012,INR,2016,19,L,Mortality,0.1,Underwriting Risk,215.109012,-42.85714286
COMP_2_L,IND03,31.12.2016,860.4360482,INR,2016,20,L,Morbidity,-0.2,Underwriting Risk,-172.0872096,23.80952381
COMP_2_L,IND03,31.12.2016,2581.308144,INR,2016,21,L,Longevity,0.1,Underwriting Risk,258.1308144,-61.9047619
COMP_2_L,IND03,31.12.2016,645.3270361,INR,2016,22,L,Lapse,-0.15,Underwriting Risk,-96.79905542,31.42857143
COMP_2_L,IND03,31.12.2016,1935.981108,INR,2016,23,L,Expense,0.15,Underwriting Risk,290.3971663,242.8571429
COMP_1_NL,IND03,31.12.2016,8604.360482,INR,2016,19,A,Equity,-0.1,Underwriting Risk,-860.4360482,42.85714286
COMP_1_NL,IND03,31.12.2016,4302.180241,INR,2016,20,A,Property,-0.1,Underwriting Risk,-430.2180241,-14.28571429
COMP_1_NL,IND03,31.12.2016,4302.180241,INR,2016,21,A,Stock Prices,0.02,Underwriting Risk,86.04360482,-80.95238095
COMP_1_NL,IND03,31.12.2016,2151.09012,INR,2016,22,A,Market Volatility,0.3,Underwriting Risk,645.3270361,71.42857143
COMP_1_NL,IND03,31.12.2016,860.4360482,INR,2016,23,L,Premium&Reserve,0.15,Underwriting Risk,129.0654072,242.8571429
COMP_2_NL,IND03,31.12.2016,4302.180241,INR,2016,19,A,Equity,-0.1,Underwriting Risk,-430.2180241,42.85714286
COMP_2_NL,IND03,31.12.2016,2151.09012,INR,2016,20,A,Property,-0.15,Underwriting Risk,-322.6635181,-242.8571429
COMP_2_NL,IND03,31.12.2016,2151.09012,INR,2016,21,A,Stock Prices,0.12,Underwriting Risk,258.1308144,585.7142857
COMP_2_NL,IND03,31.12.2016,1075.54506,INR,2016,22,A,Market Volatility,0.3,Underwriting Risk,322.6635181,71.42857143
COMP_2_NL,IND03,31.12.2016,430.2180241,INR,2016,23,L,Premium&Reserve,0.15,Underwriting Risk,64.53270361,242.8571429
COMP_1_L,IND03,31.03.2017,4839.952771,INR,2016,19,L,Mortality,0.15,Underwriting Risk,725.9929156,68.75
COMP_1_L,IND03,31.03.2017,1935.981108,INR,2016,20,L,Morbidity,-0.25,Underwriting Risk,-483.9952771,-40.625
COMP_1_L,IND03,31.03.2017,5807.943325,INR,2016,21,L,Longevity,0.3,Underwriting Risk,1742.382998,237.5
COMP_1_L,IND03,31.03.2017,1451.985831,INR,2016,22,L,Lapse,-0.2,Underwriting Risk,-290.3971663,-12.5
COMP_1_L,IND03,31.03.2017,4355.957494,INR,2016,23,L,Expense,0.1,Underwriting Risk,435.5957494,125
COMP_2_L,IND03,31.03.2017,2419.976385,INR,2016,19,L,Mortality,0.15,Underwriting Risk,362.9964578,68.75
COMP_2_L,IND03,31.03.2017,967.9905542,INR,2016,20,L,Morbidity,-0.25,Underwriting Risk,-241.9976385,-40.625
COMP_2_L,IND03,31.03.2017,2903.971663,INR,2016,21,L,Longevity,0.2,Underwriting Risk,580.7943325,125
COMP_2_L,IND03,31.03.2017,725.9929156,INR,2016,22,L,Lapse,-0.2,Underwriting Risk,-145.1985831,-50
COMP_2_L,IND03,31.03.2017,2177.978747,INR,2016,23,L,Expense,0.1,Underwriting Risk,217.7978747,-25
COMP_1_NL,IND03,31.03.2017,9679.905542,INR,2016,19,A,Equity,-0.15,Underwriting Risk,-1451.985831,-68.75
COMP_1_NL,IND03,31.03.2017,4839.952771,INR,2016,20,A,Property,-0.1,Underwriting Risk,-483.9952771,-12.5
COMP_1_NL,IND03,31.03.2017,4839.952771,INR,2016,21,A,Stock Prices,0.07,Underwriting Risk,338.796694,293.75
COMP_1_NL,IND03,31.03.2017,2419.976385,INR,2016,22,A,Market Volatility,0.25,Underwriting Risk,604.9940964,-6.25
COMP_1_NL,IND03,31.03.2017,967.9905542,INR,2016,23,L,Premium&Reserve,0.1,Underwriting Risk,96.79905542,-25
COMP_2_NL,IND03,31.03.2017,4839.952771,INR,2016,19,A,Equity,-0.15,Underwriting Risk,-725.9929156,-68.75
COMP_2_NL,IND03,31.03.2017,2419.976385,INR,2016,20,A,Property,-0.1,Underwriting Risk,-241.9976385,25
COMP_2_NL,IND03,31.03.2017,2419.976385,INR,2016,21,A,Stock Prices,0.07,Underwriting Risk,169.398347,-34.375
COMP_2_NL,IND03,31.03.2017,1209.988193,INR,2016,22,A,Market Volatility,0.25,Underwriting Risk,302.4970482,-6.25
COMP_2_NL,IND03,31.03.2017,483.9952771,INR,2016,23,L,Premium&Reserve,0.1,Underwriting Risk,48.39952771,-25
COMP_1_L,IND03,30.06.2017,5807.943325,INR,2017,19,L,Mortality,0.2,Underwriting Risk,1161.588665,60
COMP_1_L,IND03,30.06.2017,2323.17733,INR,2017,20,L,Morbidity,-0.3,Underwriting Risk,-696.953199,-44
COMP_1_L,IND03,30.06.2017,6969.53199,INR,2017,21,L,Longevity,0.2,Underwriting Risk,1393.906398,-20
COMP_1_L,IND03,30.06.2017,1742.382998,INR,2017,22,L,Lapse,-0.2,Underwriting Risk,-348.4765995,-20
COMP_1_L,IND03,30.06.2017,5227.148993,INR,2017,23,L,Expense,0.3,Underwriting Risk,1568.144698,260
COMP_2_L,IND03,30.06.2017,2903.971663,INR,2017,19,L,Mortality,0.2,Underwriting Risk,580.7943325,60
COMP_2_L,IND03,30.06.2017,1161.588665,INR,2017,20,L,Morbidity,-0.3,Underwriting Risk,-348.4765995,-44
COMP_2_L,IND03,30.06.2017,3484.765995,INR,2017,21,L,Longevity,0.3,Underwriting Risk,1045.429799,80
COMP_2_L,IND03,30.06.2017,871.1914988,INR,2017,22,L,Lapse,-0.25,Underwriting Risk,-217.7978747,-50
COMP_2_L,IND03,30.06.2017,2613.574496,INR,2017,23,L,Expense,0.05,Underwriting Risk,130.6787248,-40
COMP_1_NL,IND03,30.06.2017,11615.88665,INR,2017,19,A,Equity,-0.2,Underwriting Risk,-2323.17733,-60
COMP_1_NL,IND03,30.06.2017,5807.943325,INR,2017,20,A,Property,-0.1,Underwriting Risk,-580.7943325,-20
COMP_1_NL,IND03,30.06.2017,5807.943325,INR,2017,21,A,Stock Prices,0.12,Underwriting Risk,696.953199,105.7142857
COMP_1_NL,IND03,30.06.2017,2903.971663,INR,2017,22,A,Market Volatility,0.2,Underwriting Risk,580.7943325,-4
COMP_1_NL,IND03,30.06.2017,1161.588665,INR,2017,23,L,Premium&Reserve,0.05,Underwriting Risk,58.07943325,-40
COMP_2_NL,IND03,30.06.2017,5807.943325,INR,2017,19,A,Equity,-0.2,Underwriting Risk,-1161.588665,-60
COMP_2_NL,IND03,30.06.2017,2903.971663,INR,2017,20,A,Property,-0.05,Underwriting Risk,-145.1985831,40
COMP_2_NL,IND03,30.06.2017,2903.971663,INR,2017,21,A,Stock Prices,0.02,Underwriting Risk,58.07943325,-65.71428571
COMP_2_NL,IND03,30.06.2017,1451.985831,INR,2017,22,A,Market Volatility,0.2,Underwriting Risk,290.3971663,-4
COMP_2_NL,IND03,30.06.2017,580.7943325,INR,2017,23,L,Premium&Reserve,0.05,Underwriting Risk,29.03971663,-40
